,id,original_title,popularity,budget_adj,revenue_adj,tagline,keywords,genres,production_companies,vote_average,release_year
8710,5551,Space Cowboys,0.743732,82308987.4323,163204960.016,Space will never be the same.,nasa|space travel|pension|astronaut,Action,Village Roadshow Pictures,6.2,2000
8711,2069,The Whole Nine Yards,0.74231,52297864.3224,134697582.851,"In the heart of suburbia, a hit man with heart has just moved in.",bounty|gangster boss|montreal|gangster|dentist,Comedy,Franchise Pictures,6.0,2000
8712,786,Almost Famous,0.736562,75977526.8606,60001591.7292,Experience it. Enjoy it. Just don't fall for it.,hotel room|san diego|drug addiction|stewardess|overdose,Drama,Columbia Pictures,7.3,2000
8713,1588,Bring It On,0.736173,35456179.2016,114536031.836,May the best moves win.,cheerleader|sport|high school|teenage girl|cheerleading,Comedy,Beacon Communications,5.7,2000
8714,392,Chocolat,0.733654,31657302.8586,193109981.776,...and the world is still indulging!,chocolate|mayor|praline|singles|mother daughter relationship,Comedy,Miramax Films,6.6,2000
8715,243,High Fidelity,0.697768,37988763.4303,59675655.7367,"A comedy about fear of commitment, hating your job, falling in love and other pop favorites.",chicago|music record|rock and roll|record store|soul,Comedy,Buena Vista,7.0,2000
8716,8870,Red Planet,0.697146,101303369.147,42375160.0593,Not A Sound. Not A Warning. Not A Chance. Not Alone.,mars|future|astronaut|science|catastrophe,Thriller,Village Roadshow Pictures,5.3,2000
8717,2067,Mission to Mars,0.689638,113966290.291,77085044.9382,Let There Be Life.,mars|spacecraft|space travel|alien|long take,Science Fiction,Spyglass Entertainment,5.6,2000
8718,8843,The Cell,0.687905,41787639.7733,131891722.654,Enter The Mind Of A Killer,drowning|therapist|virtual reality|serial killer|psychopathy,Horror,New Line Cinema,5.7,2000
8719,479,Shaft,0.664636,58249437.2598,135742080.103,"Still the man, any questions?",corruption|black people|italo-american|brother sister relationship|drug dealer,Action,Paramount Pictures,5.3,2000
8721,10461,Get Carter,0.66065,80536178.4722,24582519.9517,The Truth Hurts,ritual|pornographic video|car crash|dvd,Action,Franchise Pictures,5.3,2000
8724,889,The Flintstones in Viva Rock Vegas,0.632783,105102245.49,75304207.6861,Get ready to rock!,waitress|marriage proposal|flirt|stone age|best friend,Science Fiction,Universal Pictures,4.4,2000
8726,11973,Thirteen Days,0.627609,101303369.147,43771597.8783,You'll never believe how close we came,u.s. president|atomic bomb|john f. kennedy|kubakrise|threat,Drama,New Line Cinema,6.6,2000
8727,1907,The Beach,0.626782,50651684.5737,182418082.297,Somewhere on this planet it must exist.,hippie|exotic island|beach|map|group dynamics,Drama,20th Century Fox,6.2,2000
8730,2133,The Perfect Storm,0.58332,151955053.721,412503060.628,The storm is coming.,us air force|grocery|jamaican|meteorologist|rescue boat,Drama,Warner Bros.,5.9,2000
8734,7450,Titan A.E.,0.54656,94971908.5757,46542103.1998,"When Earth Ends, The Adventure Begins.",monster|galaxy|dystopia|space|alien,Animation,Twentieth Century Fox Film Corporation,6.1,2000
8736,4234,Scream 3,0.542611,50651684.5737,204929467.529,Someone has taken their love of trilogies one step too far.,mask|metal detector|film director|ex-cop|reporter,Horror,Konrad Pictures,5.6,2000
8738,11678,Vertical Limit,0.530739,94971908.5757,273093444.001,The Mountain Will Decide.,himalaya|pakistan|climbing|k2|mountaineering,Action,Columbia Pictures Corporation,6.0,2000
8739,2155,Reindeer Games,0.525341,53184268.8024,40735313.0375,The trap is set. The game is on.,prison|robbery|role reversal|extramarital affair,Thriller,Dimension Films,5.2,2000
8744,10471,Next Friday,0.49295,13929213.2578,75758873.6686,The suburbs make the hood look good.,prison|repayment|gang war|boy gang|revenge,Comedy,New Line Cinema,6.6,2000
8745,10577,Dracula 2000,0.481089,35456179.2016,41788066.5138,The Most Seductive Evil of All Time Has Now Been Unleashed in Ours.,vampire|dracula|vlad,Horror,Neo Art & Logic,4.7,2000
8746,13526,The Weight of Water,0.47571,20260673.8295,138190.458438,Hell hath no fury...,suspense|woman director,Crime,StudioCanal,5.1,2000
8750,11978,Men of Honor,0.465293,40521347.659,61813934.3291,History is made by those who break the rules.,diving|us navy,Drama,Fox 2000 Pictures,7.0,2000
8752,10479,Rules of Engagement,0.458778,75977526.8606,89906740.1184,A hero should never have to stand alone.,vietnam veteran|wound|court case|colony|life-saver,Action,Paramount Pictures,5.8,2000
8753,711,Finding Forrester,0.449041,54450560.9168,101366384.908,"In an ordinary place, he found the one person to make his life extraordinary.",upper class|brother brother relationship|scotland|poetry|based on novel,Drama,Fountainbridge Films,6.9,2000
8757,10571,Boys and Girls,0.417675,20260673.8295,26120278.5032,Warning: Sex Changes Everything,soulmates|new love|platonic love|lovers|girlfriend,Comedy,Dimension Films,5.3,2000
8759,10481,102 Dalmatians,0.410235,107634829.719,232506137.718,Meet Two Unlikely Heroes With A Bone To Pick.,london|prison|release from prison|women's prison|society for the prevention of cruelty to animals,Comedy,Walt Disney Pictures,5.0,2000
8760,12107,Nutty Professor II: The Klumps,1.616724,106368537.605,156143878.389,The Klumps are back!,alter ego|mad scientist|family|dean|duringcreditsstinger,Fantasy,Imagine Entertainment,4.8,2000
8762,4967,Keeping the Faith,0.623706,37988763.4303,46898399.812,"If you have to believe in something, you may as well believe in love.",love triangle|rabbi|priest|catholicism,Comedy,Spyglass Entertainment,5.7,2000
8765,10384,Supernova,0.38535,113966290.291,18776682.0411,"In the farthest reaches of space, something has gone terribly wrong.",black people|starships|future|star|supernova,Science Fiction,United Artists,4.7,2000
8769,10862,Bounce,0.372923,44320224.002,46573332.4959,Two strangers fell in love. One knew it wasn't by chance.,chance|widow|stroke of fate|encounter|destiny,Drama,Miramax Films,5.2,2000
8775,11398,The Art of War,0.339608,50651684.5737,38240888.5217,Who is your foe?,china|chinese woman|secret agent|conspiracy of murder|united nations,Action,Amen Ra Films,5.7,2000
8778,4244,The Kid,0.349034,82308987.4323,88260560.3697,Nobody ever grows up quite like they imagined.,age difference|midlife crisis|suppressed past|self-awareness|childhood memory,Fantasy,Walt Disney Pictures,5.9,2000
8781,12211,Highlander: Endgame,0.332267,31657302.8586,20062635.8731,"It will take two immortals to defeat the ultimate evil. But in the end, there can be only one.",loss of lover|antiquary|loss of powers|death of a friend|immortality,Action,Davis-Panzer Productions,4.3,2000
8782,14736,Love & Basketball,0.324003,25325842.2869,35111897.169,All's fair in love and basketball.,lovers|affection|sport|basketball|high school basketball,Action,40 Acres & A Mule Filmworks,7.3,2000
8788,18041,Gossip,0.310295,17728089.6008,6469258.4796,"It can turn you on, or turn on you.",college|suspense|gossip|rumor|social experiment,Drama,Warner Bros. Pictures,5.3,2000
8789,10876,Quills,0.309754,17094943.5436,8941131.59915,There are no bad words... only bad deeds.,asylum|french revolution|french|smuggling|maid,Drama,Fox Searchlight Pictures,6.4,2000
8791,1831,The Next Best Thing,0.285304,31657302.8586,30850386.0671,Best Friends Make The Best Mistakes,gay|parents kids relationship|custody battle|flush|yoga,Comedy,Paramount Pictures,3.6,2000
8793,11849,Dungeons & Dragons,0.284476,44320224.002,19228950.9327,This is no game.,opression|emperor|verlies|governance|dragon,Action,New Line Cinema,3.9,2000
8795,16888,The Ladies Man,0.279624,30391010.7442,17348201.9665,He's cool. He's clean. He's a love machine.,female nudity|tattoo|radio|cheat on husband|eating contest,Comedy,SNL Studios,5.4,2000
8797,10688,Hamlet,0.277798,2532584.22869,1986494.48808,"Passion, Betrayal, Revenge, A hostile takeover is underway.",shakespeare|loss of lover|loss of father|father murder|father,Drama,Miramax Films,5.0,2000
8799,20697,Ready to Rumble,0.196668,30391010.7442,15667085.2184,They're headed to the big time...face first.,wrestling|sport,Action,Bel Air Entertainment,4.4,2000
8801,10560,Center Stage,0.253319,22793258.0582,21781395.6869,Life doesn't hold tryouts.,new york|competition|dancer|dance|ball,Drama,Columbia Pictures,7.0,2000
8804,2621,Return to Me,0.249219,30391010.7442,46358947.9746,A comedy straight from the heart,transplantation|love of one's life|veterinarian|woman director,Romance,Metro-Goldwyn-Mayer (MGM),5.5,2000
8815,25166,Drowning Mona,0.207785,20260673.8295,19535331.5761,"The death of Mona Dearly wasn't so much a whodunnit, as a who didn't.",suspicion|suspect|investigation|remake|murder,Comedy,Code Entertainment,4.5,2000
8817,29076,Gun Shy,0.203554,12662921.1434,2066384.85758,The Agency's best has a bad case of nerves.,female nudity|drug cartel|nervous breakdown,Action,Hollywood Pictures,5.1,2000
8826,36657,X-Men,0.182246,94971908.5757,199187391.226,Evolution Begins,mutant|marvel comic|based on comic book|superhuman|storm,Adventure,Twentieth Century Fox Film Corporation,6.6,2000
8860,24100,The Little Vampire,0.12392,27858426.5155,17165840.7065,"They're not just best friends, they're blood brothers.",based on novel|independent film,Horror,New Line Cinema,6.4,2000
8862,10873,Shadow of the Vampire,0.119214,10130336.9147,10483653.9416,An Unspeakable Horror. A Creative Genius. Captured For Eternity.,film director|dracula| nosferatu,Drama,Saturn Films,5.9,2000
8881,10385,Hanging Up,0.031018,50651684.5737,45634519.9841,Every family has a few hang-ups.,sister sister relationship|cheating|amnesia|crisis line|telephone,Comedy,Laurence Mark Productions,5.2,2000
8883,36047,The In Crowd,0.015997,18994381.7151,6606876.574,What would you do to get in?,woman director,Thriller,Warner Bros. Pictures,5.2,2000
8888,78,Blade Runner,4.215642,63269987.2714,74045476.2072,Man has made his match... now it's his problem.,artificial intelligence|man vs machine|cyborg|bounty hunter|android,Science Fiction,Shaw Brothers,7.7,1982
8889,601,E.T. the Extra-Terrestrial,2.900556,23726245.2268,1791694309.25,He is afraid. He is alone. He is three million light years from home.,farewell|homesickness|nasa|extraterrestrial technology|operation,Science Fiction,Universal Pictures,7.2,1982
8890,1091,The Thing,2.355353,22596424.0255,31144285.1723,Man is The Warmest Place to Hide.,ice|space marine|paranoia|snow storm|norwegian,Horror,Universal Pictures,7.5,1982
8891,1368,First Blood,1.928258,33894636.0383,282936387.225,This time he's fighting for his life.,prison|vietnam veteran|falsely accused person|police brutality|sheriff,Action,Orion Pictures,7.0,1982
8893,97,Tron,1.336612,38413920.8434,74568199.2842,A world inside the computer where man has never been.  Until now.,video game|hacker|virtual reality|dystopia|computer,Science Fiction,Walt Disney Pictures,6.6,1982
8894,1371,Rocky III,1.241425,38413920.8434,280195657.916,The greatest challenge.,transporter|trainer|boxer|dying and death|boxing match,Drama,United Artists,6.5,1982
8895,609,Poltergeist,1.193916,24178173.7073,276128301.592,They're here.,father-son relationship|wife husband relationship|cemetery|hero|lie,Horror,SLM Production Group,6.8,1982
8896,9387,Conan the Barbarian,1.176922,45192848.051,155579712.388,Thief. Warrior. Gladiator. King.,gladiator|repayment|despot|barbarian|sword and sorcerery,Adventure,Universal Pictures,6.5,1982
8897,150,48 Hrs.,1.161942,2259642.40255,178214624.903,One Cop. One Con. No Mercy.,prison|convict|tough cop|fake fight|bowie knife,Thriller,Paramount Pictures,6.1,1982
8898,154,Star Trek II: The Wrath of Khan,0.946056,27115708.8306,218733384.567,At the end of the universe lies the beginning of vengeance.,uss enterprise|genesis|asteroid|self sacrifice|midlife crisis,Science Fiction,Paramount Pictures,7.0,1982
8899,13342,Fast Times at Ridgemont High,0.925383,10168390.8115,61220220.4552,"Fast Cars, Fast Girls, Fast Carrots...Fast Carrots?",sex|based on novel|nudity|friendship|high school,Comedy,Universal Pictures,6.9,1982
8901,11639,The Dark Crystal,0.884844,33894636.0383,91689512.028,"Another World, Another Time... In the Age of Wonder.",liberation|castle|mythical creature|mission|fantasy world,Fantasy,Jim Henson Productions,7.3,1982
8903,783,Gandhi,0.786388,49712132.8561,175659830.269,His Triumph Changed The World Forever.,muslim|indian|demonstration|world war ii|imprisonment,Drama,Columbia Pictures,7.1,1982
8904,9576,Tootsie,0.689094,47452490.4536,400408633.732,What do you get when you cross a hopelessly straight starving actor with a dynamite red sequined dress? You get America's hottest new actress.,love|friends|cheating on girlfriend|cross dressing|reputation,Comedy,Columbia Pictures Corporation,6.7,1982
8911,11704,The Secret of NIMH,0.555585,15817496.8179,33139312.1513,Right before your eyes and beyond your wildest dreams.,secret|mouse|owl|widow|crow,Fantasy,Metro-Goldwyn-Mayer (MGM),7.3,1982
8918,9037,Grease 2,0.475775,29827279.7137,34282110.4789,The Music and Feeling go on Forever.,musical|talent show|motorcycle|woman director,Comedy,Paramount Pictures,5.3,1982
8919,16281,Creepshow,0.441852,18077139.2204,47517466.4709,The Most Fun You'll Ever Have... BEING SCARED!,monster|halloween|meteor|buried alive|cockroach,Horror,Warner Bros.,6.7,1982
8920,15739,Annie,0.421748,112982120.128,128932942.626,The movie of 'Tomorrow',santa claus|musical|character name in title|microphone|whistle,Comedy,Columbia Pictures,6.2,1982
8928,11541,The Year of Living Dangerously,0.358107,13557854.4153,23225903.9078,A love caught in the fire of revolution,civil war|embassy|indonesia|falling in love,War,Metro-Goldwyn-Mayer (MGM),6.7,1982
8930,9728,Friday the 13th Part III,0.336314,9038569.6102,82906431.1456,There's nowhere to hide. We dare you to try.,lake|summer camp|murder|serial killer|slasher,Horror,Paramount Pictures,5.7,1982
8932,10676,Halloween III: Season of the Witch,0.310497,5649106.00638,32538850.5967,...and now the earth will run with blood again!,commercial|mask|halloween|doctor|death,Horror,Universal Pictures,4.7,1982
8933,24226,The Verdict,0.304359,36154278.4408,121969282.873,"The doctors want to settle, the Church wants to settle, their lawyers want to settle, and even his own clients are desperate to settle. But Galvin is determined to defy them all. He will try the case.",boston|court|malpractice|alcoholic|courtroom,Drama,20th Century Fox,7.0,1982
8936,10724,Firefox,0.647107,40673563.2459,159728119.826,...the most devastating killing machine ever built... his job... steal it!,flying|pilot|kampfjet|false identity|assault,Science Fiction,Malpaso Productions,5.1,1982
8944,14373,Death Wish 2,0.464188,4.5192848051,36.1542784408,First His Wife. Now His Daughter. It's Time To Even The Score!,rape|detective|drug traffic|vigilante|revenge,Action,Cannon Films,5.6,1982
8950,24266,The Man from Snowy River,0.138162,7908748.40893,46682908.223,The story of a boy suddenly alone in the world. The men who challenge him. And the girl who helps him become a man.,river|horse|ranch|australia|brumby,Drama,Cambridge Productions,6.2,1982
8969,37165,The Truman Show,4.18054,80261728.1447,353309720.779,On the air. Unaware,claustrophobia|hidden camera|dystopia|reality show|make believe,Comedy,Paramount Pictures,7.6,1998
8970,95,Armageddon,2.993102,187277365.671,740815170.216,Earth. It Was Fun While It Lasted.,saving the world|paris|moon|cataclysm|asteroid,Action,Jerry Bruckheimer Films,6.4,1998
8971,10674,Mulan,2.770692,120392592.217,407087824.925,"This time, the princess saves the prince.",homeland|musical|training|daughter|cricket,Animation,Walt Disney Pictures,7.3,1998
8972,36647,Blade,2.729745,60196296.1085,175483613.699,Part Man. Part Vampire. All Hero.,suicide|hero|vampire|fistfight|supernatural,Horror,New Line Cinema,6.3,1998
8973,115,The Big Lebowski,2.556082,20065432.0362,37106552.6611,They figured he was a lazy time wasting slacker. They were right.,white russian|dude|bowling|vietnam veteran|carpet,Comedy,PolyGram Filmed Entertainment,7.6,1998
8974,857,Saving Private Ryan,2.170136,93638682.8355,644556400.786,The mission is a man.,killing|loss of brother|loss of lover|war crimes|self sacrifice,Drama,Paramount Pictures,7.7,1998
8976,2109,Rush Hour,2.045755,44143950.4796,326915200.675,The Fastest Hands in the East Meet the Biggest Mouth in the West.,two man army|consul|crime lord|art treasures|reference to chelsea clinton,Action,New Line Cinema,6.8,1998
8977,9487,A Bug's Life,2.005566,160523456.289,486116613.87,An epic presentation of miniature proportions.,winter|fight|ant|invention|collector,Family,Walt Disney Pictures,6.6,1998
8978,9837,The Prince of Egypt,1.855981,93638682.8355,292437871.068,The Power Is Real.,moses|egypt|pyramid|exodus|kingdom,Adventure,DreamWorks SKG,6.7,1998
8979,8916,Antz,1.80704,80261728.1447,229759715.114,Every ant has his day.,general|hero|worker|ant|work,Adventure,DreamWorks SKG,6.0,1998
8981,8195,Ronin,1.46043,73573250.7993,55662690.9911,Your ally could become your enemy.,arms deal|shot in the chest|audi|impostor|case,Action,United Artists,6.6,1998
8982,2666,Dark City,1.422685,36117777.6651,36385739.4707,A world where the night never ends.,soul|sleep|manipulation|future|dystopia,Mystery,New Line Cinema,7.0,1998
8984,617,Wild Things,1.408985,26753909.3816,89893135.5221,They're dying to play with you.,upper class|poison|sailboat|rape|sexual abuse,Crime,Columbia Pictures,6.1,1998
8985,544,There's Something About Mary,1.379837,30766995.7888,494793021.724,Love Is In The Hair.,surgeon|stalker|romantic comedy|dream girl|taboo,Romance,Twentieth Century Fox Film Corporation,6.5,1998
8986,846,The X Files,1.339249,88287900.9592,253089726.057,Fight the Future!,bomb|helicopter|secret|obsession|extraterrestrial technology,Mystery,Twentieth Century Fox Film Corporation,6.3,1998
8987,73,American History X,1.333006,26753909.3816,31937649.2116,Some Legacies Must End.,usa|neo-nazi|prison|skinhead|brother brother relationship,Drama,New Line Cinema,8.0,1998
8988,12159,What Dreams May Come,1.316855,113704114.872,95625218.128,After life there is more. The end is just the beginning.,paradise|soul|underworld|heaven|painting,Drama,PolyGram Filmed Entertainment,6.7,1998
8989,9798,Enemy of the State,1.303667,120392592.217,335293149.942,It's not paranoia if they're really after you,corruption|washington d.c.|helicopter|falsely accused person|identity,Action,Jerry Bruckheimer Films,6.5,1998
8991,8656,Deep Impact,1.283006,100327160.181,187898944.598,Heaven and Earth are about to collide.,u.s. president|nasa|metereologist|space mission|comet,Action,Paramount Pictures,5.6,1998
8992,2157,Lost in Space,1.282567,107015637.526,182139843.219,"Danger, Will Robinson!",time travel|sabotage|deep space explorer,Adventure,New Line Cinema,4.9,1998
8993,9631,The Negotiator,1.242498,66884773.4539,59591231.0316,He frees hostages for a living. Now he's taking hostages to survive.,corruption|hostage|pension|innocence|police,Action,Regency Enterprises,6.7,1998
8994,297,Meet Joe Black,1.22669,120392592.217,191210324.12,Sooner or later everyone does,life and death|love at first sight|broken engagement|fireworks|religion and supernatural,Fantasy,Universal Pictures,6.8,1998
8995,944,Lethal Weapon 4,1.206274,187277365.671,381837952.106,The faces you love. The action you expect.,lapd|house on fire|revolver,Action,Silver Pictures,6.1,1998
8996,3600,I Still Know What You Did Last Summer,1.175952,86950205.4901,53510643.976,Someone is dying for a second chance.,competition|island|radio|bahamas|college,Horror,Columbia Pictures,4.9,1998
8997,929,Godzilla,1.170499,173900410.98,507005703.8,Size does matter.,secret|atomic bomb|intelligence|missile|destroy,Science Fiction,TriStar Pictures,5.1,1998
8998,6435,Practical Magic,1.164656,100327160.181,62448141.8942,"For two sisters from a family of witches, falling in love is the trickiest spell of all.",witch|magic|sorcery|love|curse,Drama,Village Roadshow Pictures,6.2,1998
8999,10153,Sphere,1.152417,100327160.181,17523810.6449,"A thousand feet beneath the sea, the blackest holes are in the mind...",ocean|extraterrestrial technology|space marine|paranoia|raumschiffabsturz,Science Fiction,Punch Productions,5.6,1998
9000,6068,Six Days Seven Nights,1.095887,93638682.8355,219382056.929,"After this week in paradise, they’re going to need a vacation.",overleven|family guy,Action,Caravan Pictures,5.6,1998
9001,1878,Fear and Loathing in Las Vegas,1.090942,24747366.1779,14286955.476,"Buy the ticket, take the ride.",gonzo journalist|sweaty face|fake identity|wedding chapel|grapefruit,Adventure,Universal Pictures,7.1,1998
9002,1934,Shakespeare in Love,1.059234,33442386.727,387019102.158,Love is the only inspiration.,shakespeare|love of one's life|oscar award|theatre play|theatre group,History,Miramax Films,6.7,1998
9003,9342,The Mask of Zorro,1.057585,127081069.562,334809823.179,No one has seen his face... but everyone ... knows this mark.,california|spy|hero|horseback riding|sword fight,Adventure,Amblin Entertainment,6.1,1998
9004,10663,The Waterboy,1.053252,30766995.7888,248800182.141,You can mess with him. But don't mess with his water.,sport|social outcast|ridicule|lawn mower|deserted by husband,Comedy,Touchstone Pictures,5.8,1998
9005,1965,A Perfect Murder,1.041331,80261728.1447,171276344.742,A powerful husband. An unfaithful wife. A jealous lover. All of them have a motive. Each of them has a plan.,jealousy|blackmail|artist|planned murder|extramarital affair,Crime,Kopelson Entertainment,6.3,1998
9006,473,Pi,1.011829,80261.7281447,4308920.43561,"There will be no order, only chaos",hacker|mathematician|helix|headache|chaos theory,Mystery,Truth and Soul Pictures Inc,6.9,1998
9007,795,City of Angels,1.001818,73573250.7993,265780176.771,She didn't believe in angels until she fell in love with one.,suicide|angel|life and death|desperation|operation,Drama,Atlas Entertainment,6.4,1998
9009,8741,The Thin Red Line,0.992143,69560164.3921,131263461.397,Every man fights his own war.,based on novel|japanese|world war ii|battle assignment|invasion,Drama,Fox 2000 Pictures,6.8,1998
9011,11551,Small Soldiers,0.968861,53507818.7631,73148595.3596,"The few, the proud, and the small.",defense industry|toy shop|technical toy|soldier|prototype,Comedy,Universal Pictures,6.1,1998
9012,3050,Doctor Dolittle,0.962802,94976378.3046,393893266.349,He doesn't just talk to the animals!,talking to animals|woman director,Comedy,Twentieth Century Fox Film Corporation,5.3,1998
9013,200,Star Trek: Insurrection,0.931643,93638682.8355,157848065.351,The battle for paradise has begun.,space opera|retribution|lieutenant commander|spacecraft officer|exploding ship,Science Fiction,Paramount Pictures,6.2,1998
9014,9489,You've Got Mail,0.922354,86950205.4901,335522777.409,Someone you pass on the street may already be the love of your life.,romantic comedy|online dating|woman director,Comedy,Warner Bros.,6.2,1998
9015,11808,U.S. Marshals,0.904602,80261728.1447,136936413.85,The cop who won't stop is back. But this time he's chasing down a lot more than a fugitive.,cia|transport of prisoners|innocence|escape|agent,Thriller,Kopelson Entertainment,6.1,1998
9016,4518,Elizabeth,0.893937,40130864.0723,109892541.585,Declared illegitimate aged 3. Tried for treason aged 21. Crowned Queen aged 25.,duke|historical figure|treason|catholic|protestant,Drama,Channel Four Films,6.8,1998
9017,1389,Out of Sight,0.884735,64209382.5158,103999894.055,Opposites attract.,journalist|bedroom|purse|trunk|elmore leonard,Romance,Universal Pictures,6.3,1998
9018,11003,The Wedding Singer,0.878645,24078518.4434,164947197.816,He's gonna party like it's 1985.,wedding vows|marriage proposal|love of one's life|bride|bridegroom,Romance,New Line Cinema,6.4,1998
9020,9454,EverAfter,0.823964,34780082.196,87894313.4967,Desire. Defy. Escape.,france|cinderella|prince|orphan|heroine,Drama,Twentieth Century Fox Film Corporation,6.8,1998
9021,10312,Patch Adams,0.792566,66884773.4539,270606298.432,Laughter is contagious.,nurse|hospital|doctor|laughter,Comedy,Universal Pictures,6.9,1998
9023,9877,Urban Legend,0.783938,18727736.5671,97019835.2146,It Happened To Someone Who Knows Someone You Know... You're Next.,college|murder|urban legend|slasher|killer,Horror,Original Film,5.4,1998
9025,10220,Rounders,0.760447,16052345.6289,30662519.0973,Trust everyone... But always cut the cards.,gambling|law|compulsive gambling|roulette|gain,Drama,Miramax Films,6.6,1998
9027,9424,Disturbing Behavior,0.722412,20065432.0362,23419526.8491,In Cradle Bay it doesn’t matter if you’re not perfect.  You will be.,suicide|sex|island|nightmare|chase,Horror,Village Roadshow Pictures,5.6,1998
9028,9447,Babe: Pig in the City,0.718275,120392592.217,92477375.891,This little pig went to the city...,piggy bank|shortage of money|pig|farm|piglet,Adventure,Kennedy Miller Productions,5.1,1998
9030,100,"Lock, Stock and Two Smoking Barrels",0.699007,1805888.88326,5213760.39172,A Disgrace to Criminals Everywhere.,ambush|alcohol|shotgun|tea|joint,Comedy,Handmade Films Ltd.,7.3,1998
9034,9429,A Night at the Roxbury,0.669113,22740822.9743,40573861.9924,Score!,night life|nightclub|flower|flower shop|make a match,Comedy,Paramount Pictures,6.2,1998
9038,11932,Bride of Chucky,0.640933,33442386.727,67783504.1548,Chucky Gets Lucky.,puppet|evil doll|killer toys|toy comes to life|chucky,Comedy,Midwinter Productions Inc.,5.4,1998
9040,3682,54,0.616116,17390041.098,22415981.0197,You've never been anywhere until you've been here.,new york|sex|nightclub|money|drug,Music,Redeemable Features,5.5,1998
9041,9410,Great Expectations,0.607687,33442386.727,74234160.6489,Let desire be your destiny.,artist|artists' life|childhood memory,Comedy,Twentieth Century Fox Film Corporation,6.5,1998
9043,9882,The Siege,0.577192,93638682.8355,156072825.747,On November 6th our freedom is history,islam|muslim|car bomb|fbi agent,Drama,Twentieth Century Fox Film Corporation,6.0,1998
9044,8688,Snake Eyes,0.576682,97651769.2427,138975067.095,Believe everything except your eyes.,casino|political activism|boxer|mission of murder|boxing match,Crime,Paramount Pictures,5.6,1998
9047,10215,Sliding Doors,0.562005,8026172.81447,77586337.2065,What if one split second sent your life in two completely different directions?.,double life|commercial|fantasy|chance|marketing,Comedy,Paramount Pictures,6.4,1998
9051,9320,The Avengers,0.539133,80261728.1447,64908772.5132,Saving the World in Style.,london|weather manipulation|wretch,Thriller,Jerry Weintraub Productions,4.6,1998
9054,22796,Simon Birch,0.53388,26753909.3816,24417510.5407,Destiny has big plans for little Simon Birch.,illegitimate son,Comedy,Caravan Pictures,6.9,1998
9055,9448,The Big Hit,0.521096,17390041.098,36127332.8238,Nothing's more dangerous than some nice guys... with a little time to kill.,bungee-jump|black comedy|cigarette smoking|slow motion|video store,Action,TriStar Pictures,6.1,1998
9058,9469,He Got Game,0.496059,33442386.727,28851219.2358,"The father, the son and the holy game.",prison|father-son relationship|homicide|begnadigung|release from prison,Drama,40 Acres & A Mule Filmworks,6.6,1998
9059,11258,Hard Rain,0.492559,93638682.8355,26580767.4439,"In the worst storm in living memory, one guard stands between five men and three million dollars.",sheriff|rain|evacuation|armored car|crook,Thriller,Paramount Pictures,5.4,1998
9060,9422,A Civil Action,0.488243,93638682.8355,75851213.7513,Justice has its price.,success|advancement|right and justice|leukemia|lawyer,Drama,Paramount Pictures,6.0,1998
9063,10683,Happiness,0.477036,4013086.40723,3755432.88294,Finding happiness can be a tragic comedy.,rape|sister sister relationship|lover (female)|pedophilia|sister,Comedy,Killer Films,6.9,1998
9064,11702,The Replacement Killers,0.469693,40130864.0723,25690346.5073,Kill or be replaced.,usa|china|assassin|assault rifle|drug dealer,Drama,Columbia Pictures Corporation,6.2,1998
9072,9276,The Faculty,0.433845,20065432.0362,53886815.9811,Take me to your teacher.,american football|alien life-form|high school|teacher|teenager,Horror,Dimension Films,6.1,1998
9073,825,Playing by Heart,0.423925,26753909.3816,5310755.35249,"If romance is a mystery, there's only one way to figure it out.",sex|adultery|hotel|aids|wedding vows,Comedy,Miramax Films,6.7,1998
9083,15037,Can't Hardly Wait,0.396129,13376954.6908,34251712.5512,Yesterday's history.  Tomorrow's the future.  Tonight's the party.,alcohol|regret|homophobia|radio|cheerleader,Comedy,Columbia Pictures,6.2,1998
9084,11675,Halloween: H20,0.388858,22740822.9743,73629083.5328,Blood is thicker than Water.,california|new identity|halloween|witness protection|boarding school,Horror,Dimension Films,5.7,1998
9085,11252,Psycho,0.38868,80261728.1447,49683521.3174,A new vision of a classic nightmare.,shower|motel|stolen money|based on ed gein,Horror,Imagine Entertainment,4.9,1998
9088,9457,Deep Rising,0.383321,60196296.1085,14986237.1202,Full Scream Ahead,ocean liner|sea monster|jewel heist|armed robbery,Adventure,Hollywood Pictures,5.8,1998
9091,10029,Very Bad Things,0.366598,40130864.0723,13241060.8835,They've been bad. Very bad.,prostitute|hotel|cocaine|nudity|psychopath,Comedy,Initial Entertainment Group (IEG),6.2,1998
9092,9425,Soldier,0.577579,100327160.181,19487391.0832,"Left for dead on a remote planet for obsolete machines and people, a fallen hero has one last battle to fight",space marine|dystopia|alien planet|genetic engineering,Action,Impact Pictures,5.8,1998
9104,9452,Bulworth,0.305742,40130864.0723,39064565.6108,Brace yourself. This politician is about to tell the truth!,mission of murder|politics|election campaign|liberal|swearing,Comedy,20th Century Fox,6.2,1998
9115,9490,Half Baked,0.262171,10701563.7526,23356189.644,They'll do anything to save their best bud.,smoking|company|marijuana|drug|woman director,Comedy,Universal Pictures,6.3,1998
9119,22256,Without Limits,0.245817,33442386.727,1039955.22466,PRE. The way he competed. The way he lived his life.,running|olympic games|sport|athlete,Drama,Cruise/Wagner Productions,6.0,1998
